Accession_position,genus_species,spec_as_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
588204_y,Vitis_riparia,6,-0.35909072,-0.49017698,-0.51872283,-0.6963649,-0.20164065,1.229891,-0.17277402,-0.25991052,-0.4928915,-0.53965116,-0.4920794,-0.34633797,-0.31923124,-0.8507555,-0.49840665,0.89098567,0.00377786,0.18340118,-0.12745757
255189_y,Vitis_riparia,6,-0.30349723,-0.77733976,-0.76645076,-0.75246596,-0.10343945,0.19514266,0.11897417,-0.29715243,0.34184211,-0.76738656,-0.8494608,-0.22253326,-0.2817527,-1.0216314,-0.44968092,-0.38926816,-0.3524437,0.27501246,-0.19933651
588273_y,Vitis_riparia,6,0.3745911,-0.42031732,-0.66301054,-1.0471836,0.14406466,0.1850342,-0.63561124,0.022016691,-0.13214898,-0.7935193,-0.94974357,-0.49673936,-0.89626914,-1.0641531,-0.76736844,-0.73742276,-0.018195517,-0.23465037,-0.25861448
588456_y,Vitis_riparia,6,-0.3469496,-0.8912258,-0.55514604,-0.89523435,-0.25234225,0.973305,0.49000263,-0.63929766,-0.56497353,-0.52140474,-0.31644407,-0.22136647,-0.4470967,-1.0753231,-0.03188744,-0.4862913,-0.60702586,0.16918887,-0.16637379
588271_y,Vitis_riparia,6,0.19673201,-0.46628094,-0.60959786,-0.8002731,-0.33836606,1.1754112,-0.30481014,-0.08651159,0.6945416,-0.20836635,-0.22671315,-0.45165896,-0.68083584,0.040475428,-0.4870124,-0.105806656,-0.19983816,-0.1244411,1.4615902
483169_y,Vitis_riparia,6,-0.59665686,-0.97371656,0.39057204,-0.95853055,0.9182169,-0.32678613,1.3019459,0.67120546,-0.13900006,-0.7208838,-0.8357637,-0.4883523,-0.72408396,-0.972839,-0.60478973,0.17344444,0.94395345,-0.15894295,-0.29088143
588564_y,Vitis_riparia,6,-0.917502,-0.5752954,-0.0914828,-0.6912275,1.090616,1.2655978,-0.19310112,-0.59179074,-0.1623423,0.17722523,0.2928739,-0.31715342,-0.5282437,-0.4492505,0.5989181,-0.4233894,-0.61401296,0.27867183,-0.17992553
588345_y,Vitis_riparia,6,-0.086152375,-0.7035542,-0.18926266,-0.3587386,0.13837533,1.4889333,2.580811,-0.5979836,0.24961844,-0.50299054,-0.6354569,-0.2650254,-0.31157205,-0.3795933,-0.64838785,2.6829782,-0.5153543,0.22695562,-0.25586635
588274_y,Vitis_riparia,6,-0.031609803,-0.74626136,-0.8945207,-0.93172795,-0.8279582,-0.08435933,-0.5942192,0.1748125,0.2800484,-0.34411845,-0.45231816,-0.2445071,-0.4503014,-0.8399765,-0.7630842,-0.4343557,0.13560073,-0.39482433,-0.12228159
588353_y,Vitis_riparia,6,-0.41857788,-0.8388169,-0.5966065,-0.91023976,-0.41636086,1.125984,-0.19184048,0.18527865,0.19924082,-0.44888443,-0.5784145,-0.40642518,-0.30429062,-0.67149884,-0.8032774,-0.7341681,0.09731076,0.0334292,-0.22503845
588439_y,Vitis_riparia,6,-0.539236,-0.82057476,-0.975706,-0.90676254,-0.24562964,-0.119060636,0.39812547,-0.6841164,-0.4455384,-0.66038513,-0.8663211,-0.36619338,-0.617667,-1.0424249,-0.6098535,0.39554387,-0.7369108,0.027087891,-0.3292216
483177_y,Vitis_riparia,6,-0.25546965,-0.36576945,-0.509041,-1.0264151,0.16811697,0.36116344,-0.29126638,-0.3605868,-0.26051983,-0.8671977,-0.958814,-0.4207896,1.1472856,-1.2183673,-0.39265096,0.38917267,-0.24157636,0.008349388,-0.34765553
588562_y,Vitis_riparia,6,-0.28252965,-0.94993484,-0.43540138,-0.8782805,-0.7493452,-0.08624577,0.62656724,-0.119033135,-0.271681,-0.89964604,-1.0899317,-0.49099988,-0.6102277,-0.9510383,-0.21770129,0.27630246,-0.053997945,0.052500445,-0.31942007
483171_y,Vitis_riparia,6,-0.21072769,-0.7923765,-0.52450824,-0.8733764,0.42620805,1.0324389,-0.007740879,0.011290678,-0.30286595,-0.44646558,-0.5329794,-0.23912445,-0.7064654,-0.59824544,-0.31746656,-0.48326492,-0.026023438,0.37002456,0.5997414
588435_y,Vitis_riparia,6,-0.34092268,-0.8937674,-0.92234534,-0.795613,-0.17847027,-0.13688701,0.7530522,-0.8179109,-0.28373566,-0.7710148,-0.7923095,-0.33453023,-0.72285813,-1.0438603,-0.5084377,0.37877443,-0.7614196,-0.34474647,-0.15452303
483168_y,Vitis_riparia,6,-0.1301795,-0.31933975,-0.36184323,-0.83371973,-0.3814156,-0.15761481,1.1718693,0.075463116,0.2673233,0.018899536,0.36217284,-0.25429106,-0.35599878,-0.5861031,-0.18188909,0.6497899,0.06592812,-0.14605221,0.006824136
588718_y,Vitis_riparia,6,0.10455163,-0.74926335,-0.8428261,-0.93571323,-1.10448,-0.11069712,-0.7519691,-0.20325798,0.03893476,-0.22576538,-0.30682936,-0.38181603,-0.6547283,-0.73870254,-0.506519,-0.254206,-0.36709154,0.5341168,-0.25729042
588653_y,Vitis_riparia,6,-0.9315057,-0.80805504,-1.1096308,-0.79555404,-0.78163034,0.34781694,-0.6568647,-0.82205105,-0.30819324,-0.16876484,-0.30449718,-0.44103193,-0.69340205,-0.913873,-0.769069,-0.82145345,-0.79281926,0.4269419,-0.40984234
588711_y,Vitis_riparia,6,-0.12015094,-0.6424552,-0.24827167,-0.7090775,-0.30400217,1.1942422,0.47554505,-0.40058562,-0.49256384,0.010634848,-0.09124056,-0.36809602,-0.7414352,-0.305421,-0.5859428,-0.16440041,-0.38670704,-0.28759465,-0.002859467
594344_y,Vitis_riparia,6,-0.81863993,-0.80436707,-0.66303194,-0.7039831,-0.8718407,0.26109946,-0.06778729,-0.6153697,-0.41214895,0.05615188,0.2517825,-0.34759116,-0.5102513,-0.70669293,-0.46796843,0.29178578,-0.62609196,-0.2436363,-0.12525676
588710_y,Vitis_riparia,6,0.09392244,-0.5227816,-1.1126614,-0.82731354,-0.88404864,-0.20858677,-1.1285157,-0.3100443,0.36047935,-0.15355983,0.044993624,-0.36164203,-0.5738134,-0.7088055,-0.5814775,-0.2910486,-0.2882637,-0.5185806,-0.36644349
495622_y,Vitis_riparia,6,-0.06450085,-0.6044649,-0.9775821,-0.9792201,-0.64320105,-0.14023077,-0.70421654,-0.76061994,-0.18611275,-0.29345357,-0.36612046,-0.38356295,-0.71293575,-0.8161666,-0.45220393,0.4797386,-0.73565906,-0.5228702,-0.37504637
588586_y,Vitis_riparia,6,-0.39951393,-0.76809466,-0.8734459,-0.85386634,-0.16106324,0.88777083,-0.34433544,-0.13885954,-0.5610578,-0.10651759,-0.1829856,-0.284857,-0.023036981,-0.82795095,-0.41656294,0.3657598,-0.19356248,-0.068940595,-0.3651427
588510_y,Vitis_riparia,6,-0.2493597,-0.1913262,-0.5073657,-0.7562888,-1.3971794,-0.8021256,-0.52950203,0.37778014,0.56003207,-0.2819296,-0.4376269,0.11059434,-1.0581626,-0.3437744,-0.5183649,-0.877298,0.26556343,-0.49981076,-0.34670934
483166_y,Vitis_riparia,6,-0.3648694,-0.7035816,-0.91626596,-0.8170683,-0.9276284,-0.6393138,-0.5002504,-0.37356284,0.16232264,-0.5182294,-0.51766574,-0.24936482,-0.6468137,-0.6518957,-0.69521964,-0.13235117,-0.23131028,-0.28745723,-0.33427176
588275_y,Vitis_riparia,6,0.06360357,-0.5275783,-0.6161238,-0.83219576,-1.3987019,0.39000502,0.21686274,0.09406829,-0.34418103,-0.69196874,-0.87247896,-0.47643146,-1.0762932,-0.9972395,-0.5118736,-0.5421257,0.28327718,0.35180515,-0.35595596
483176_y,Vitis_riparia,6,-0.6591779,-0.9046639,-0.3677272,-0.91291875,0.7409461,0.005689271,0.12238907,-0.41938743,-1.1856302,-0.65880346,-0.8596631,-0.40287536,-0.09447945,-0.9583614,-0.76417166,-0.6031914,-0.3738532,-0.28976306,-0.29545885
588258_y,Vitis_riparia,6,-0.45759097,-0.91289055,-0.9074602,-0.8224522,-0.2787878,-0.6867693,-0.007061175,-0.5854486,-1.1678559,-0.6255788,-0.848732,-0.44110686,-0.7969781,-0.7652683,-0.6776275,-0.49079144,-0.52677226,-0.3924017,-0.30938056
588167_y,Vitis_riparia,6,0.78987426,-0.66218406,-0.7955092,-0.9055104,-0.99968773,-0.2398283,-0.2739432,-0.5777263,-0.7271959,-0.8192137,-0.9020247,-0.31290418,-0.842342,-1.002437,-0.6796363,-0.515766,-0.67989933,-0.4865886,-0.4645989
313922_y,Vitis_riparia,6,0.031054314,-0.806565,-0.56381875,-1.0511863,-0.45108196,0.371035,0.661409,-0.29246962,-0.52233976,-0.8736864,-0.97206354,-0.436793,-1.0072312,-1.0130796,-0.7446294,0.006457883,-0.04537417,0.29663396,-0.43984604
588269_y,Vitis_riparia,6,-0.4141987,-0.6850305,-0.73411393,-0.85532314,0.104883626,0.86937004,0.037348393,-0.20578721,-0.15714607,0.102111846,-0.034516886,-0.35633,-0.7618086,-0.33768287,-0.5956549,-0.38586816,-0.12393183,-0.24338536,-0.42440018
588369_y,Vitis_riparia,6,0.1653023,-0.75673735,-0.5861182,-0.8960714,-0.6042545,-0.30564156,0.31059495,0.07818259,-0.8810864,-0.6831264,-0.8580648,-0.32471582,-0.7664059,-0.8333646,-0.6650936,-0.37301126,0.10439336,-0.10094961,-0.3898256
483178_y,Vitis_riparia,6,0.022309124,-0.28931028,-0.60448927,-0.53978914,-1.5764073,-1.2108083,1.0368344,-0.5479003,-1.0797733,-0.5781691,-0.43888253,-0.48011684,-1.1067553,-1.005923,-0.51933587,0.1481405,-0.41775635,-0.46481463,-0.37016025
588483_y,Vitis_riparia,6,0.05547096,-0.8215823,-1.0428264,-0.6230203,-0.6437811,-0.2610201,1.1666855,-0.033710506,-0.43481365,-0.43901333,-0.63976574,-0.46961373,-1.056303,-0.79759437,-0.6706944,-0.4031417,0.020285511,0.19216086,-0.2281647
483181_y,Vitis_riparia,6,-0.4853506,-0.82608956,-0.67325556,-0.6192525,-0.25757742,-0.82147866,0.56423557,-0.45480308,-1.0411465,-0.75806785,-0.43522894,-0.44001797,-0.18022548,-0.9515036,-0.45664862,-0.3000983,-0.4452456,0.44328764,0.010591174
588455_y,Vitis_riparia,6,0.38767084,-0.8323333,-0.62463677,-0.55989915,-0.9994531,-0.97413546,0.6044098,-0.44012862,-0.7858419,-0.6665811,-0.7570006,-0.21127908,-1.1437758,-0.8846793,-0.5346579,-0.15490136,-0.5428689,-0.38368022,-0.17747645
483175_y,Vitis_riparia,6,-0.75390697,-0.65219355,0.11331739,-0.88009167,-1.031029,-0.75294673,0.32485858,-0.56281453,-0.89791113,-0.80251753,-0.9767122,-0.45188037,-0.29249352,-0.9592888,-0.6648802,-0.60149705,-0.45650986,0.15519705,-0.30572844
588565_y,Vitis_riparia,6,-0.17603816,-0.6989531,-0.75984627,-0.9104943,-1.0591261,-1.1761738,-0.41396174,-0.59271127,-0.9023322,-0.81092036,-1.068122,-0.53035706,-1.145351,-0.9994216,-0.5622052,-0.6271885,-0.4271744,-0.40401793,-0.45701197
588054_y,Vitis_riparia,6,0.72554123,1.570319,-0.8712505,-0.6174856,-1.1415972,-1.4603562,0.021351574,-0.6962525,-0.40813392,-0.61793816,-0.6626367,-0.36681584,-0.9203048,-0.95792496,-0.62597185,-0.31325713,-0.7092784,-0.33978316,-0.34458205
483170_y,Vitis_riparia,6,0.086237594,0.035210516,-0.9019472,-0.5922263,-0.7585027,-0.37874237,0.059190825,-0.510797,-0.67225677,-1.0163504,-1.104677,-0.49312493,-0.3765072,-1.055617,-0.5116401,-0.693784,-0.5517734,0.028828256,-0.40236843
588568_y,Vitis_riparia,6,-0.5347265,-0.85951865,-0.77170086,-0.80443656,-0.65841013,-0.83466506,-0.43744692,-0.54687995,-0.41079763,-0.89731747,-1.0419246,-0.51420265,-0.79041845,-0.9939755,-0.4952399,-0.089807205,-0.45741764,-0.422154,-0.40071508
483172_y,Vitis_riparia,6,-0.0767724,-0.89403635,-1.0014243,-0.84564245,-1.3099049,-1.2831206,-0.28204784,-0.30594388,-0.6907021,-0.9089898,-1.0107452,-0.5256017,-1.0612777,-1.0755318,-0.5312715,-0.009994485,-0.31243375,-0.055683427,-0.41054043
483173_y,Vitis_riparia,6,-0.16191925,-0.47473297,-0.34465778,-0.63300586,-0.902085,-0.95195556,-0.38376978,-0.4950448,-0.35275048,-0.35958657,-0.18117277,-0.37377474,-0.5671438,-0.5879477,-0.64866316,0.12184592,0.11727576,-0.11079709,-0.42532998
483167_y,Vitis_riparia,6,0.3174439,-0.88337606,-0.52008945,-0.5685629,-1.0542349,0.4724545,0.41320682,-0.27869874,-0.14762336,-0.6391932,-0.789167,-0.45961463,-0.8941973,-1.0143855,-0.5723342,-0.22240977,-0.04692492,0.38592023,-0.3189598
588457_y,Vitis_riparia,6,-0.57095635,-0.89633465,-1.0556731,-0.8858339,-0.8853234,-1.1230326,1.1695702,-0.23113818,-0.7848746,-0.6771665,-0.62037766,-0.5027103,-0.96633255,-1.1175524,-0.7040506,-0.3434153,-0.12610017,-0.08574556,-0.35750473
483182_y,Vitis_riparia,6,-0.000541756,-0.7119953,-0.55778766,-0.8269535,-0.83572036,-0.5067566,0.76460856,-0.5177861,-0.5964177,-0.62921757,-0.33640447,-0.3912074,-0.7695084,-0.774061,-0.49275216,1.2711793,-0.10824898,-0.32765388,-0.18026085
483165_y,Vitis_riparia,6,-0.4303613,-0.6299318,-0.94860923,-0.6787243,-0.73677325,-0.7138478,-0.27003974,-0.83247715,-0.7632931,-0.3901766,-0.527435,-0.47072628,-0.76503253,-0.7517496,-0.476111,-0.7445274,-0.75218815,-0.4990126,-0.11285023
588346_y,Vitis_riparia,6,-0.27210775,0.004881107,-1.1315079,-0.7433138,-0.84597695,-0.3413245,-0.3908642,-0.9771022,-0.45962468,-0.61593574,-0.6679812,-0.4637962,-0.47398385,-1.100766,-0.46202677,-0.70692044,-0.9328356,-0.23297575,-0.30899584
588400_y,Vitis_riparia,6,-0.2789035,-0.8033764,-0.78325176,-0.97137845,0.35977477,0.0333313,0.048717275,-0.13281171,-0.26009426,-0.78923213,-0.87268364,-0.5041756,-0.8340124,-1.1772684,-0.5247294,-0.21581084,0.034783315,0.08401822,-0.31700286
588436_y,Vitis_riparia,6,-0.5272937,-0.9604169,-0.43890712,-0.837106,-1.021365,-0.26409456,-0.57512134,-0.46113032,-0.9127165,-0.80398095,-0.8256785,-0.4978205,-0.086259484,0.48251387,-0.45027104,-0.35275432,-0.21769048,0.8165755,-0.32023662
588354_y,Vitis_riparia,6,-0.15443085,-0.861045,-0.60996735,-0.8062062,-0.07591111,0.17560875,0.10336335,0.65962404,-0.8555989,-0.5199474,-0.63890606,-0.4701913,-0.3370274,-0.9178244,-0.43511826,-0.23391314,0.99584264,-0.00514249,-0.42894757
588260_y,Vitis_riparia,6,-0.7098366,-0.8160268,-0.8582512,-0.85297394,0.19063798,-0.007128927,-0.32600665,-0.48724002,-0.5406429,-0.75928503,-0.8898604,-0.49927774,-1.0774775,-0.9066172,-0.69428617,-0.5207628,-0.5652767,-0.38467765,-0.37156186
588374_y,Vitis_riparia,6,-0.5787262,-0.8401013,-0.56164265,-0.8603242,-1.118129,0.12534454,-0.6684386,0.08743977,1.0416028,-0.56561375,-0.7664837,-0.3856348,-1.1058227,-0.81066656,-0.49597114,-0.7637245,0.2693906,-0.42168567,-0.41986367
588259_y,Vitis_riparia,6,-0.74112004,-0.8435113,-0.9302577,-0.9106778,-0.533415,0.48560283,-0.022734333,-0.27189893,0.050194785,-0.52303356,-0.6451935,-0.35719654,-0.331377,-0.8383903,-0.7637694,-0.109715186,-0.354769,-0.14379303,-0.4682432
588272_y,Vitis_riparia,6,0.91278005,-0.75110865,-1.0643092,-0.8775565,-0.50696063,-0.11694852,-1.284804,-0.010707364,0.42595437,-0.61677986,-0.7276903,-0.4579953,-0.85605794,-0.86496985,-0.5785103,-0.8658164,0.2344272,-0.12272751,-0.31072316
588404_y,Vitis_riparia,6,-0.10490158,-0.8655338,-0.6888322,-0.92469096,-0.5246138,-0.20397344,-0.3214627,-0.3454916,-0.5697618,-0.612869,-0.51619846,-0.44913784,-1.0139892,-0.90863645,-0.72478896,-0.13392042,-0.19907294,-0.25886,-0.32774082
588261_y,Vitis_riparia,6,-0.032557633,-0.89382607,-0.54794955,-0.85673565,-1.1623757,-0.5178743,0.25614765,0.18832558,-0.01733356,-0.490543,-0.8219652,-0.46462741,-1.091636,-0.060187448,-0.44545913,-0.5843956,0.14379394,0.03813636,-0.31147173
279897_y,Vitis_riparia,6,0.28444186,-0.55340344,-0.5287247,-0.85032016,0.34956172,-0.004857051,-0.036642868,0.1061898,-0.75286573,-0.8513417,-0.8528994,-0.51179767,-0.8175489,-1.1333393,-0.41678348,-0.20597744,0.20340668,-0.28155696,-0.4253489
588262_y,Vitis_riparia,6,0.08230143,-0.6320204,-0.88276595,-0.7999505,-0.73405945,-0.036587857,-0.06690513,-0.39614677,-0.33422738,-0.33383614,-0.32014546,-0.4159008,-0.41887286,-0.4515898,-0.24270435,-0.18534946,-0.4952989,-0.16786198,-0.36898124
588344_y,Vitis_riparia,6,-0.6388969,-0.63781303,-0.587832,-0.64921665,-0.64171875,0.2811133,-1.4491798,0.40665892,3.031195,-0.011856783,0.7070753,-0.362571,-0.86316264,-0.5549495,-0.43152487,-0.56669384,0.23714526,-0.2262801,-0.3173287
588270_y,Vitis_riparia,6,-0.06434765,-0.64276826,-0.87733597,-0.83787227,-0.91032165,-0.517133,-0.64442205,-0.5569743,-0.21577103,-0.9962816,-1.1992323,-0.5199978,-0.7537082,-1.1826061,-0.6590933,-0.82413536,-0.5122026,-0.068419844,-0.44862142
588373_y,Vitis_riparia,6,0.16803606,-0.7699012,-0.5289721,-0.9408032,0.5332904,0.38279858,-0.49749675,-0.08544401,1.7999465,-0.47631133,-0.46414825,-0.45552057,-0.75843203,-0.64447784,-0.56503004,-0.5591388,0.09618607,-0.12413704,-0.33080995
588406_y,Vitis_riparia,6,-0.5252293,-0.7923089,-0.62337315,-0.9497378,-1.1239517,-0.6499781,0.20373587,1.3142304,-0.4961561,-0.72483665,-1.1608976,-0.5000713,-1.0337731,-0.8203741,-0.6936885,-0.7416262,0.87327784,-0.03670042,-0.33874676
588304_y,Vitis_riparia,6,-0.5812419,-0.9658269,-0.54761165,-0.97596973,0.061884027,-0.26709428,0.66610605,5.05E-05,-0.589092,-1.0367042,-1.0809091,-0.54476315,-0.85771626,-1.150003,-0.7708995,-0.2949474,0.5768098,-0.10379755,-0.2595993
588437_y,Vitis_riparia,6,-0.16540886,-0.7274974,-0.6237631,-0.84249943,-0.09166555,-0.6638358,0.5358752,-0.42855507,-0.09013328,-0.8374057,-0.93459886,-0.4980813,-0.69410336,-0.9014041,-0.48265007,0.27309743,-0.35969126,-0.20150967,-0.33385107
588350_y,Vitis_riparia,6,-0.09758616,-0.46466812,-0.5853055,-0.6571191,0.16686338,0.9785906,-0.049058445,-0.5465833,-0.33546504,-0.21023,-0.34552932,-0.41005653,-0.42588243,-0.43710917,-0.5712996,-0.34650484,-0.5425592,-0.003784047,-0.45299816
588349_y,Vitis_riparia,6,-0.34964195,-0.57585084,-1.2243245,-0.8655235,-0.9514626,0.85505176,-0.71759534,1.4039234,0.5288283,0.12066392,0.005985629,-0.38204485,-0.9471543,-0.17994861,-0.5562212,-0.84954494,0.904142,-0.16095252,-0.3551976
588181_y,Vitis_rupestris,7,0.1402692,-0.9088685,-0.14573702,-1.0037608,-0.5953734,-1.3975908,-0.5673162,-0.7464744,-0.5434721,-0.80426216,-0.8891201,-0.46953982,-0.45362955,-0.94244623,-0.59260106,0.0947473,-0.72026813,-0.2808042,-0.28875855
588146_y,Vitis_rupestris,7,-0.061105225,-0.60272795,-0.6031516,-0.95261925,-0.124917306,-0.23857038,0.830276,-0.59533006,-0.80434126,-0.75562024,-0.7630662,-0.46594876,-0.10393844,-0.63216054,-0.5580456,0.9169231,-0.6155824,-0.47997382,-0.39085028
271662_y,Vitis_rupestris,7,-0.6003575,-0.7552343,-0.9061085,-0.8831957,-0.45317295,-0.8845426,0.9278486,-1.1912987,-0.5648876,-0.31893438,-0.18393998,-0.39485654,0.011715003,-0.78132534,-0.4936812,0.34727418,-1.0824543,0.14087173,-0.43563658
588147_y,Vitis_rupestris,7,0.092875905,-0.73356944,-0.3085969,12.975911,0.18305208,-0.47512954,0.8578983,-0.9507823,-0.24293847,-0.75235975,-0.49751058,-0.08141465,0.7491499,-0.66638756,8.941004,3.4105437,0.621261,-0.41534925,0.259263
588188_y,Vitis_rupestris,7,-0.007353635,-0.3520689,-0.03175042,-0.966708,0.30906686,-0.32979152,0.87939996,-0.7103865,-0.46778077,-0.73718876,-0.85535944,-0.4077925,0.39140755,-1.0384672,-0.7549408,0.7688321,0.2848878,-0.35798872,-0.14524934
588330_y,Vitis_rupestris,7,-0.4012343,-0.7542423,-0.87458664,-0.8034536,0.52116543,-0.9149265,0.34284508,-0.9354891,-0.5467216,-0.5692979,-0.5266956,-0.40133524,0.74375373,-0.6183292,-0.7876182,0.54414797,-0.85397094,-0.010630384,0.65449774
588228_y,Vitis_rupestris,7,0.10847176,-0.76693344,-0.13454345,-0.8676526,0.862902,-0.3810529,1.1568892,-0.6006118,0.6136376,-0.7196367,-0.9247807,-0.3449032,0.06777386,-0.7163357,-0.96404946,-0.52201533,-0.53208786,-0.049833227,-0.034005966
588227_y,Vitis_rupestris,7,-0.3867095,-0.67475027,-0.7504413,-0.98343176,-0.392187,-1.3039654,-0.23829997,-0.50438124,-0.56443024,-0.77331525,-0.82847166,-0.35271034,-0.010122236,-1.0280256,-0.20150489,-0.4362907,-0.42026743,-0.24142115,-0.22041816
588224_y,Vitis_rupestris,7,-0.33983174,-0.9402999,-0.75082225,-1.0013205,-0.66007525,-0.11735832,0.0805276,-0.69020927,-0.7164537,-0.5142983,-0.55272645,-0.41346273,0.2157411,-1.06561,-0.91349876,-0.5154506,-0.5512114,-0.24861555,-0.1722566
588683_y,Vitis_rupestris,7,-0.5231279,-0.84110415,-0.12050895,-0.82833314,0.1584027,-0.727184,-0.4514754,-0.35924855,-0.47866097,-0.46214426,-0.5058135,-0.40760264,-0.36034447,-0.7348429,0.053329773,-0.27920222,-0.26885572,-0.04148559,-0.42650378
588574_y,Vitis_rupestris,7,0.14890306,-0.96991074,-0.72806585,-0.97465605,-1.0136148,-0.93716425,-1.4540355,-0.62104076,-0.9806101,-0.74055755,-0.8202569,-0.42803437,-0.61374545,-1.2879605,-0.6790054,-0.14848807,-0.58100927,-0.13200325,0.80575156
588684_y,Vitis_rupestris,7,-0.6173572,-0.9443747,0.04989258,-0.7739453,0.043101057,-0.116205625,-0.6175429,0.141974,-0.18937755,-0.4114986,-0.69607663,-0.4260501,0.24151298,-0.82812387,-0.9018151,-0.7145085,0.18494837,-0.14255685,-0.24463655
588384_y,Vitis_rupestris,7,0.019640507,-0.57589895,-0.40817475,-0.8199221,-0.83340174,-0.5666807,-0.79010904,-0.16281058,-0.86635697,-0.30250683,-0.53611237,-0.39459386,-0.24740054,-0.577191,-0.6831914,-0.18690775,-0.122823775,-0.42139536,0.32273686
588454_y,Vitis_rupestris,7,0.69244134,-0.4076496,-0.3652751,-0.834025,-1.6055459,-0.2712892,-0.67804533,-0.15409708,-0.41353315,-0.52037036,-0.729709,-0.35257182,-0.65536857,-0.8638066,-0.5673412,-0.000162815,0.03714377,0.4841158,-0.40103096
588540_y,Vitis_rupestris,7,-0.31244695,-0.8508532,-0.49876896,-0.9791803,-0.7680501,-0.4552273,-0.31919092,0.17220232,-0.509592,-0.5690382,-0.6282872,-0.37897375,-0.27101117,-0.64925414,-0.44892362,-0.8480698,0.059629217,-0.6144371,0.39203495
588333_y,Vitis_rupestris,7,0.57471126,-0.6825625,-0.29541072,-0.84292275,-0.8325084,-1.1477951,-0.46481717,-0.67364776,-0.70111907,-0.5791524,-0.8517832,-0.42619744,-0.17387608,-0.9158972,-0.51996356,-0.72511667,-0.6872488,-0.34383294,-0.08583059
588160_y,Vitis_rupestris,7,-0.30973238,-0.8839235,-0.35330966,-0.9610621,-0.516566,-0.58322656,-0.23994385,-0.5200886,-0.7368953,-0.3503874,-0.5691798,-0.30384156,-0.75515604,-0.74774194,-0.713146,-0.37900034,-0.3513028,-0.20826751,-0.40999374
588174_y,Vitis_rupestris,7,-0.14934978,-0.8449873,-0.38543049,-0.86952275,-0.84654826,0.14774106,-0.7651353,-0.37459242,-0.7699697,-0.86358446,-0.82549286,-0.34212953,0.14963746,-1.0478183,-0.6230723,-0.27381092,-0.283589,-0.062357076,-0.13010825
588331_y,Vitis_rupestris,7,-0.34025258,-0.62340057,-0.06519689,-0.7284003,-0.18881547,-0.481049,-1.4608191,-0.000503592,-0.6130698,-0.5191052,-0.7240849,-0.4842676,-0.42750603,-0.89054966,-0.6691248,-0.72429323,-0.015508652,-0.20721084,-0.25314203
588401_y,Vitis_rupestris,7,-0.3597503,-0.84110105,-0.8292975,-0.7984068,-0.6764934,-0.29143536,-0.25084275,-0.6626813,-0.84997183,-0.59322244,-0.77700686,-0.4054913,0.6808691,-0.9766324,-0.6445635,-0.2622764,-0.37291786,-0.33398244,-0.33228543
588415_y,Vitis_rupestris,7,-0.5750513,-0.642302,-0.47612894,-0.8528927,-0.45001283,0.7335615,-0.44871956,-0.6821561,-0.42020863,-0.6655177,-0.530709,-0.4736739,-0.19083238,-1.0589658,-0.8284087,0.003088257,-0.5435689,-0.4727745,-0.31526005
588225_y,Vitis_rupestris,7,-0.9457939,-0.9535784,-0.6961375,-0.98643196,0.52466697,0.18799064,0.5221643,-0.51465535,0.1573206,-0.9769591,-1.0835936,-0.32078904,0.5038861,-0.8605716,-0.65209234,0.0389041,-0.5279788,-0.3926619,-0.35187176
588229_y,Vitis_rupestris,7,0.003541347,-0.7024104,0.6309684,-0.8108811,0.90699434,-0.003474779,1.1184123,-0.41716933,-0.5400124,-0.90139335,-1.1377795,-0.49810812,0.18573223,-0.9231809,-0.4382388,-0.27106848,-0.34835038,0.11934455,-0.32411334
588223_y,Vitis_rupestris,7,-0.71184903,-0.73862135,0.13798477,-0.53176945,0.38529772,-0.2273691,0.3192023,-0.4838147,-0.35204437,0.036789954,0.046205755,-0.17483366,1.6598831,-0.09630321,-0.53001124,0.71575814,-0.61022735,-0.72484505,-0.19827652
588231_y,Vitis_rupestris,7,0.71116304,-0.40534177,-0.39859253,-0.78675973,-0.5135939,-0.2506646,-0.2632192,-0.47840562,-0.6741301,-0.6530953,-0.75257427,-0.33983934,0.50178975,-0.9556869,-0.13326932,-0.40329838,-0.5233309,-0.40997767,-0.19847354
588142_y,Vitis_vulpina,8,-0.37454244,-0.9009749,-0.37165773,-0.57922524,0.43824294,-0.3845821,0.2383899,-0.30401874,-0.55660427,-0.7555515,-0.86083436,-0.40296134,-0.75815517,-0.23917246,-0.02598497,0.45660827,-0.33830655,1.8873088,0.0832763
588679_y,Vitis_vulpina,8,0.11111194,-0.76816744,-0.6960253,-0.72803175,-0.22364137,-0.8328951,-0.34734347,-0.38618067,-0.42951524,-0.33299014,-0.30935144,-0.4091616,-0.08320786,-0.61146724,-0.4476075,-0.10145661,-0.5281449,-0.62878,-0.3257778
588680_y,Vitis_vulpina,8,0.030795285,-0.5116459,-0.33809382,-0.6899056,-0.68445563,-0.49093437,0.058346793,-0.83031887,-0.059133735,-0.12482233,0.1512321,-0.2712904,0.16817586,-0.39690372,-0.16879433,0.050785236,-0.80748457,-0.7313077,-0.32528585
